"SessionID","Configuration Name","Observer","DeviceID","Session Start Time","Session End Time","DateTime","Date","Time","Year","Month","Hour","Project Animals","Duration","Grid Size","Image Size","Notes","Channel Type","Focal Name","All Occurrence Value","Frame Number","Interval Channel 1 Name","Interval Channel 1 Value","Interval Channel 2 Name","Interval Channel 2 Value","Interval Channel 3 Name","Interval Channel 3 Value","Interval Channel 3 Social Modifier","Interval Channel 4 Name","Interval Channel 4 Value","Interval Channel 4 Social Modifier","Interval Channel 5 Name","Interval Channel 5 Value","Interval Channel 6 Name","Interval Channel 6 Value","Interval Channel 7 Name","Interval Channel 7 Value","Interval Channel 8 Name","Interval Channel 8 Value","Interval Channel 9 Name","Interval Channel 9 Value","Interval Channel 10 Name","Interval Channel 10 Value"
"331","Mini Equine","Brittany Merlo","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-11-15 11:07:38","2018-11-15 11:22:38","2018-11-15 11:16:40","2018-11-15","11:16:40","2018","11","11","Brooke,Rosie","15.00","","600x600","","Interval","Brooke","","9","","","","","","","","","","","","","","","","","","","","","Other","Other"
"331","Mini Equine","Brittany Merlo","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-11-15 11:07:38","2018-11-15 11:22:38","2018-11-15 11:17:40","2018-11-15","11:17:40","2018","11","11","Brooke,Rosie","15.00","","600x600","","Interval","Brooke","","10","","","","","","","","","","","","","","","","","","","","","Other","Other"
"331","Mini Equine","Brittany Merlo","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-11-15 11:07:38","2018-11-15 11:22:38","2018-11-15 11:18:39","2018-11-15","11:18:39","2018","11","11","Brooke,Rosie","15.00","","600x600","","Interval","Brooke","","11","","","","","","","","","","","","","","","","","","","","","Other","Other"
"331","Mini Equine","Brittany Merlo","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-11-15 11:07:38","2018-11-15 11:22:38","2018-11-15 11:19:40","2018-11-15","11:19:40","2018","11","11","Brooke,Rosie","15.00","","600x600","","Interval","Brooke","","12","","","","","","","","","","","","","","","","","","","","","Other","Other"
"331","Mini Equine","Brittany Merlo","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-11-15 11:07:38","2018-11-15 11:22:38","2018-11-15 11:20:39","2018-11-15","11:20:39","2018","11","11","Brooke,Rosie","15.00","","600x600","","Interval","Brooke","","13","","","","","","","","","","","","","","","","","","","","","Other","Other"
"331","Mini Equine","Brittany Merlo","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-11-15 11:07:38","2018-11-15 11:22:38","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Brooke","","14","","","","","","","","","","","","","","","","","","","","","",""
"331","Mini Equine","Brittany Merlo","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-11-15 11:07:38","2018-11-15 11:22:38","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Rosie","","14","","","","","","","","","","","","","","","","","","","","","",""
"331","Mini Equine","Brittany Merlo","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-11-15 11:07:38","2018-11-15 11:22:38","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Brooke","","15","","","","","","","","","","","","","","","","","","","","","",""
"331","Mini Equine","Brittany Merlo","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-11-15 11:07:38","2018-11-15 11:22:38","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Rosie","","15","","","","","","","","","","","","","","","","","","","","","",""
"321","Mini Equine","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2018-11-18 13:52:02","2018-11-18 14:07:02","2018-11-18 13:53:04","2018-11-18","13:53:04","2018","11","13","Brooke,Rosie","15.00","","600x600","","Interval","Rosie","","1","","","","","","","","","","","","","","","","","","","","","Other","Other"
"321","Mini Equine","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2018-11-18 13:52:02","2018-11-18 14:07:02","2018-11-18 13:54:04","2018-11-18","13:54:04","2018","11","13","Brooke,Rosie","15.00","","600x600","","Interval","Rosie","","2","","","","","","","","","","","","","","","","","","","","","Other","Other"
"321","Mini Equine","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2018-11-18 13:52:02","2018-11-18 14:07:02","2018-11-18 13:55:04","2018-11-18","13:55:04","2018","11","13","Brooke,Rosie","15.00","","600x600","","Interval","Rosie","","3","","","","","","","","","","","","","","","","","","","","","Other","Other"
"321","Mini Equine","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2018-11-18 13:52:02","2018-11-18 14:07:02","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Brooke","","4","","","","","","","","","","","","","","","","","","","","","",""
"321","Mini Equine","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2018-11-18 13:52:02","2018-11-18 14:07:02","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Rosie","","4","","","","","","","","","","","","","","","","","","","","","",""
"321","Mini Equine","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2018-11-18 13:52:02","2018-11-18 14:07:02","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Brooke","","5","","","","","","","","","","","","","","","","","","","","","",""
"321","Mini Equine","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2018-11-18 13:52:02","2018-11-18 14:07:02","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Rosie","","5","","","","","","","","","","","","","","","","","","","","","",""
"321","Mini Equine","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2018-11-18 13:52:02","2018-11-18 14:07:02","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Brooke","","6","","","","","","","","","","","","","","","","","","","","","",""
"321","Mini Equine","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2018-11-18 13:52:02","2018-11-18 14:07:02","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Rosie","","6","","","","","","","","","","","","","","","","","","","","","",""
"321","Mini Equine","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2018-11-18 13:52:02","2018-11-18 14:07:02","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Brooke","","7","","","","","","","","","","","","","","","","","","","","","",""
"321","Mini Equine","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2018-11-18 13:52:02","2018-11-18 14:07:02","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Rosie","","7","","","","","","","","","","","","","","","","","","","","","",""
"321","Mini Equine","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2018-11-18 13:52:02","2018-11-18 14:07:02","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Brooke","","8","","","","","","","","","","","","","","","","","","","","","",""
"321","Mini Equine","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2018-11-18 13:52:02","2018-11-18 14:07:02","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Rosie","","8","","","","","","","","","","","","","","","","","","","","","",""
"321","Mini Equine","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2018-11-18 13:52:02","2018-11-18 14:07:02","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Brooke","","9","","","","","","","","","","","","","","","","","","","","","",""
"321","Mini Equine","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2018-11-18 13:52:02","2018-11-18 14:07:02","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Rosie","","9","","","","","","","","","","","","","","","","","","","","","",""
"321","Mini Equine","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2018-11-18 13:52:02","2018-11-18 14:07:02","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Brooke","","10","","","","","","","","","","","","","","","","","","","","","",""
"321","Mini Equine","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2018-11-18 13:52:02","2018-11-18 14:07:02","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Rosie","","10","","","","","","","","","","","","","","","","","","","","","",""
"321","Mini Equine","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2018-11-18 13:52:02","2018-11-18 14:07:02","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Brooke","","11","","","","","","","","","","","","","","","","","","","","","",""
"321","Mini Equine","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2018-11-18 13:52:02","2018-11-18 14:07:02","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Rosie","","11","","","","","","","","","","","","","","","","","","","","","",""
"321","Mini Equine","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2018-11-18 13:52:02","2018-11-18 14:07:02","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Brooke","","12","","","","","","","","","","","","","","","","","","","","","",""
"321","Mini Equine","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2018-11-18 13:52:02","2018-11-18 14:07:02","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Rosie","","12","","","","","","","","","","","","","","","","","","","","","",""
"321","Mini Equine","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2018-11-18 13:52:02","2018-11-18 14:07:02","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Brooke","","13","","","","","","","","","","","","","","","","","","","","","",""
"321","Mini Equine","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2018-11-18 13:52:02","2018-11-18 14:07:02","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Rosie","","13","","","","","","","","","","","","","","","","","","","","","",""
"321","Mini Equine","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2018-11-18 13:52:02","2018-11-18 14:07:02","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Brooke","","14","","","","","","","","","","","","","","","","","","","","","",""
"321","Mini Equine","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2018-11-18 13:52:02","2018-11-18 14:07:02","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Rosie","","14","","","","","","","","","","","","","","","","","","","","","",""
"321","Mini Equine","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2018-11-18 13:52:02","2018-11-18 14:07:02","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Brooke","","15","","","","","","","","","","","","","","","","","","","","","",""
"321","Mini Equine","Brittany Merlo","f208fba2-acef-49ff-96c2-6482634a4eeb","2018-11-18 13:52:02","2018-11-18 14:07:02","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Rosie","","15","","","","","","","","","","","","","","","","","","","","","",""
"365","Mini Equine","Brittany Merlo","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-12-23 14:16:44","2018-12-23 14:31:44","2018-12-23 14:17:44","2018-12-23","14:17:44","2018","12","14","Brooke,Rosie","15.00","","600x600","","Interval","Brooke","","1","","","","","","","","","","","","","","","","","","","","","Other","Other"
"365","Mini Equine","Brittany Merlo","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-12-23 14:16:44","2018-12-23 14:31:44","2018-12-23 14:17:44","2018-12-23","14:17:44","2018","12","14","Brooke,Rosie","15.00","","600x600","","Interval","Rosie","","1","","","","","","","","","","","","","","","","","","","","","Other","Other"
"365","Mini Equine","Brittany Merlo","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-12-23 14:16:44","2018-12-23 14:31:44","2018-12-23 14:18:44","2018-12-23","14:18:44","2018","12","14","Brooke,Rosie","15.00","","600x600","","Interval","Rosie","","2","","","","","","","","","","","","","","","","","","","","","Other","Other"
"365","Mini Equine","Brittany Merlo","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-12-23 14:16:44","2018-12-23 14:31:44","2018-12-23 14:19:44","2018-12-23","14:19:44","2018","12","14","Brooke,Rosie","15.00","","600x600","","Interval","Brooke","","3","","","","","","","","","","","","","","","","","","","","","Other","Other"
"365","Mini Equine","Brittany Merlo","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-12-23 14:16:44","2018-12-23 14:31:44","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Brooke","","4","","","","","","","","","","","","","","","","","","","","","",""
"365","Mini Equine","Brittany Merlo","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-12-23 14:16:44","2018-12-23 14:31:44","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Rosie","","4","","","","","","","","","","","","","","","","","","","","","",""
"365","Mini Equine","Brittany Merlo","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-12-23 14:16:44","2018-12-23 14:31:44","2018-12-23 14:21:44","2018-12-23","14:21:44","2018","12","14","Brooke,Rosie","15.00","","600x600","","Interval","Brooke","","5","","","","","","","","","","","","","","","","","","","","","Other","Other"
"365","Mini Equine","Brittany Merlo","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-12-23 14:16:44","2018-12-23 14:31:44","2018-12-23 14:22:44","2018-12-23","14:22:44","2018","12","14","Brooke,Rosie","15.00","","600x600","","Interval","Brooke","","6","","","","","","","","","","","","","","","","","","","","","Other","Other"
"365","Mini Equine","Brittany Merlo","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-12-23 14:16:44","2018-12-23 14:31:44","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Brooke","","7","","","","","","","","","","","","","","","","","","","","","",""
"365","Mini Equine","Brittany Merlo","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-12-23 14:16:44","2018-12-23 14:31:44","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Rosie","","7","","","","","","","","","","","","","","","","","","","","","",""
"365","Mini Equine","Brittany Merlo","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-12-23 14:16:44","2018-12-23 14:31:44","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Brooke","","8","","","","","","","","","","","","","","","","","","","","","",""
"365","Mini Equine","Brittany Merlo","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-12-23 14:16:44","2018-12-23 14:31:44","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Rosie","","8","","","","","","","","","","","","","","","","","","","","","",""
"365","Mini Equine","Brittany Merlo","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-12-23 14:16:44","2018-12-23 14:31:44","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Brooke","","9","","","","","","","","","","","","","","","","","","","","","",""
"365","Mini Equine","Brittany Merlo","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-12-23 14:16:44","2018-12-23 14:31:44","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Rosie","","9","","","","","","","","","","","","","","","","","","","","","",""
"365","Mini Equine","Brittany Merlo","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-12-23 14:16:44","2018-12-23 14:31:44","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Brooke","","10","","","","","","","","","","","","","","","","","","","","","",""
"365","Mini Equine","Brittany Merlo","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-12-23 14:16:44","2018-12-23 14:31:44","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Rosie","","10","","","","","","","","","","","","","","","","","","","","","",""
"365","Mini Equine","Brittany Merlo","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-12-23 14:16:44","2018-12-23 14:31:44","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Brooke","","11","","","","","","","","","","","","","","","","","","","","","",""
"365","Mini Equine","Brittany Merlo","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-12-23 14:16:44","2018-12-23 14:31:44","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Rosie","","11","","","","","","","","","","","","","","","","","","","","","",""
"365","Mini Equine","Brittany Merlo","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-12-23 14:16:44","2018-12-23 14:31:44","2018-12-23 14:28:44","2018-12-23","14:28:44","2018","12","14","Brooke,Rosie","15.00","","600x600","","Interval","Rosie","","12","","","","","","","","","","","","","","","","","","","","","Other","Other"
"365","Mini Equine","Brittany Merlo","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-12-23 14:16:44","2018-12-23 14:31:44","2018-12-23 14:29:44","2018-12-23","14:29:44","2018","12","14","Brooke,Rosie","15.00","","600x600","","Interval","Rosie","","13","","","","","","","","","","","","","","","","","","","","","Other","Other"
"365","Mini Equine","Brittany Merlo","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-12-23 14:16:44","2018-12-23 14:31:44","2018-12-23 14:30:44","2018-12-23","14:30:44","2018","12","14","Brooke,Rosie","15.00","","600x600","","Interval","Rosie","","14","","","","","","","","","","","","","","","","","","","","","Other","Other"
"365","Mini Equine","Brittany Merlo","fec64e9b-ff9b-4fe1-8710-c140662355ed","2018-12-23 14:16:44","2018-12-23 14:31:44","2018-12-23 14:31:44","2018-12-23","14:31:44","2018","12","14","Brooke,Rosie","15.00","","600x600","","Interval","Rosie","","15","","","","","","","","","","","","","","","","","","","","","Other","Other"
"405","Mini Equine","Anna Anderson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-01-17 11:23:36","2019-01-17 11:38:36","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Brooke","","1","","","","","","","","","","","","","","","","","","","","","",""
"405","Mini Equine","Anna Anderson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-01-17 11:23:36","2019-01-17 11:38:36","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Rosie","","1","","","","","","","","","","","","","","","","","","","","","",""
"405","Mini Equine","Anna Anderson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-01-17 11:23:36","2019-01-17 11:38:36","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Brooke","","2","","","","","","","","","","","","","","","","","","","","","",""
"405","Mini Equine","Anna Anderson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-01-17 11:23:36","2019-01-17 11:38:36","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Rosie","","2","","","","","","","","","","","","","","","","","","","","","",""
"405","Mini Equine","Anna Anderson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-01-17 11:23:36","2019-01-17 11:38:36","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Brooke","","3","","","","","","","","","","","","","","","","","","","","","",""
"405","Mini Equine","Anna Anderson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-01-17 11:23:36","2019-01-17 11:38:36","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Rosie","","3","","","","","","","","","","","","","","","","","","","","","",""
"405","Mini Equine","Anna Anderson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-01-17 11:23:36","2019-01-17 11:38:36","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Brooke","","4","","","","","","","","","","","","","","","","","","","","","",""
"405","Mini Equine","Anna Anderson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-01-17 11:23:36","2019-01-17 11:38:36","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Rosie","","4","","","","","","","","","","","","","","","","","","","","","",""
"405","Mini Equine","Anna Anderson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-01-17 11:23:36","2019-01-17 11:38:36","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Brooke","","5","","","","","","","","","","","","","","","","","","","","","",""
"405","Mini Equine","Anna Anderson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-01-17 11:23:36","2019-01-17 11:38:36","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Rosie","","5","","","","","","","","","","","","","","","","","","","","","",""
"405","Mini Equine","Anna Anderson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-01-17 11:23:36","2019-01-17 11:38:36","2019-01-17 11:29:36","2019-01-17","11:29:36","2019","1","11","Brooke,Rosie","15.00","","600x600","","Interval","Rosie","","6","","","Locomotion","Walking","","","","","","","","","","","","","","","","","",""
"405","Mini Equine","Anna Anderson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-01-17 11:23:36","2019-01-17 11:38:36","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Brooke","","7","","","","","","","","","","","","","","","","","","","","","",""
"405","Mini Equine","Anna Anderson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-01-17 11:23:36","2019-01-17 11:38:36","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Rosie","","7","","","","","","","","","","","","","","","","","","","","","",""
"405","Mini Equine","Anna Anderson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-01-17 11:23:36","2019-01-17 11:38:36","2019-01-17 11:31:36","2019-01-17","11:31:36","2019","1","11","Brooke,Rosie","15.00","","600x600","","Interval","Rosie","","8","","","Locomotion","Walking","","","","","","","","","","","","","","","","","",""
"405","Mini Equine","Anna Anderson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-01-17 11:23:36","2019-01-17 11:38:36","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Brooke","","9","","","","","","","","","","","","","","","","","","","","","",""
"405","Mini Equine","Anna Anderson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-01-17 11:23:36","2019-01-17 11:38:36","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Rosie","","9","","","","","","","","","","","","","","","","","","","","","",""
"405","Mini Equine","Anna Anderson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-01-17 11:23:36","2019-01-17 11:38:36","2019-01-17 11:33:36","2019-01-17","11:33:36","2019","1","11","Brooke,Rosie","15.00","","600x600","","Interval","Rosie","","10","","","Locomotion","Walking","Social","Vocalization","","","","","","","","","","","","","","","",""
"405","Mini Equine","Anna Anderson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-01-17 11:23:36","2019-01-17 11:38:36","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Brooke","","11","","","","","","","","","","","","","","","","","","","","","",""
"405","Mini Equine","Anna Anderson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-01-17 11:23:36","2019-01-17 11:38:36","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Rosie","","11","","","","","","","","","","","","","","","","","","","","","",""
"405","Mini Equine","Anna Anderson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-01-17 11:23:36","2019-01-17 11:38:36","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Brooke","","12","","","","","","","","","","","","","","","","","","","","","",""
"405","Mini Equine","Anna Anderson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-01-17 11:23:36","2019-01-17 11:38:36","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Rosie","","12","","","","","","","","","","","","","","","","","","","","","",""
"405","Mini Equine","Anna Anderson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-01-17 11:23:36","2019-01-17 11:38:36","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Brooke","","13","","","","","","","","","","","","","","","","","","","","","",""
"405","Mini Equine","Anna Anderson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-01-17 11:23:36","2019-01-17 11:38:36","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Rosie","","13","","","","","","","","","","","","","","","","","","","","","",""
"405","Mini Equine","Anna Anderson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-01-17 11:23:36","2019-01-17 11:38:36","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Brooke","","14","","","","","","","","","","","","","","","","","","","","","",""
"405","Mini Equine","Anna Anderson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-01-17 11:23:36","2019-01-17 11:38:36","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Rosie","","14","","","","","","","","","","","","","","","","","","","","","",""
"405","Mini Equine","Anna Anderson","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-01-17 11:23:36","2019-01-17 11:38:36","2019-01-17 11:38:36","2019-01-17","11:38:36","2019","1","11","Brooke,Rosie","15.00","","600x600","","Interval","Rosie","","15","","","","","Social","Vocalization","","","","","","","","","","","","","","","",""
"406","Mini Equine","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-01-21 16:18:05","2019-01-21 16:26:22","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Brooke","","1","","","","","","","","","","","","","","","","","","","","","",""
"406","Mini Equine","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-01-21 16:18:05","2019-01-21 16:26:22","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Rosie","","1","","","","","","","","","","","","","","","","","","","","","",""
"406","Mini Equine","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-01-21 16:18:05","2019-01-21 16:26:22","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Brooke","","2","","","","","","","","","","","","","","","","","","","","","",""
"406","Mini Equine","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-01-21 16:18:05","2019-01-21 16:26:22","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Rosie","","2","","","","","","","","","","","","","","","","","","","","","",""
"406","Mini Equine","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-01-21 16:18:05","2019-01-21 16:26:22","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Brooke","","3","","","","","","","","","","","","","","","","","","","","","",""
"406","Mini Equine","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-01-21 16:18:05","2019-01-21 16:26:22","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Rosie","","3","","","","","","","","","","","","","","","","","","","","","",""
"406","Mini Equine","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-01-21 16:18:05","2019-01-21 16:26:22","2019-01-21 16:22:05","2019-01-21","16:22:05","2019","1","16","Brooke,Rosie","15.00","","600x600","","Interval","Rosie","","4","","","Locomotion","Walking","","","","","","","","","","","","","","","","","",""
"406","Mini Equine","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-01-21 16:18:05","2019-01-21 16:26:22","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Brooke","","5","","","","","","","","","","","","","","","","","","","","","",""
"406","Mini Equine","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-01-21 16:18:05","2019-01-21 16:26:22","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Rosie","","5","","","","","","","","","","","","","","","","","","","","","",""
"406","Mini Equine","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-01-21 16:18:05","2019-01-21 16:26:22","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Brooke","","6","","","","","","","","","","","","","","","","","","","","","",""
"406","Mini Equine","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-01-21 16:18:05","2019-01-21 16:26:22","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Rosie","","6","","","","","","","","","","","","","","","","","","","","","",""
"406","Mini Equine","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-01-21 16:18:05","2019-01-21 16:26:22","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Brooke","","7","","","","","","","","","","","","","","","","","","","","","",""
"406","Mini Equine","Hollie David","f208fba2-acef-49ff-96c2-6482634a4eeb","2019-01-21 16:18:05","2019-01-21 16:26:22","","","","","","","Brooke,Rosie","15.00","","600x600","","Interval","Rosie","","7","","","","","","","","","","","","","","","","","","","","","",""
