"SessionID","Configuration Name","Observer","DeviceID","Session Start Time","Session End Time","DateTime","Date","Time","Year","Month","Hour","Project Animals","Duration","Grid Size","Image Size","Notes","Channel Type","Focal Name","All Occurrence Value","Frame Number","Interval Channel 1 Name","Interval Channel 1 Value","Interval Channel 2 Name","Interval Channel 2 Value","Interval Channel 2 Social Modifier","Interval Channel 3 Name","Interval Channel 3 Value","Interval Channel 3 Social Modifier"
"12","NARO","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-25 15:35:39","","2017-11-25 15:37:49","2017-11-25","15:37:49","2017","11","15","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","2","Active","Swimming","","","","","",""
"12","NARO","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-25 15:35:39","","2017-11-25 15:37:49","2017-11-25","15:37:49","2017","11","15","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","2","Active","Swimming","","","","","",""
"13","NARO","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-25 15:40:24","","2017-11-25 15:46:02","2017-11-25","15:46:02","2017","11","15","Freyja,Thelma","15.00","","600x600","","All Occurrence","Freyja","Toe sucking","","","","","","","","",""
"13","NARO","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-25 15:40:24","","2017-11-25 15:47:02","2017-11-25","15:47:02","2017","11","15","Freyja,Thelma","15.00","","600x600","","All Occurrence","Freyja","Toe sucking","","","","","","","","",""
"13","NARO","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-25 15:40:24","","2017-11-25 15:47:40","2017-11-25","15:47:40","2017","11","15","Freyja,Thelma","15.00","","600x600","","All Occurrence","Freyja","Toe sucking","","","","","","","","",""
"13","NARO","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-25 15:40:24","","2017-11-25 15:47:59","2017-11-25","15:47:59","2017","11","15","Freyja,Thelma","15.00","","600x600","","All Occurrence","Freyja","Toe sucking","","","","","","","","",""
"13","NARO","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-25 15:40:24","","2017-11-25 15:48:31","2017-11-25","15:48:31","2017","11","15","Freyja,Thelma","15.00","","600x600","","All Occurrence","Freyja","Toe sucking","","","","","","","","",""
"13","NARO","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-25 15:40:24","","2017-11-25 15:48:58","2017-11-25","15:48:58","2017","11","15","Freyja,Thelma","15.00","","600x600","","All Occurrence","Freyja","Toe sucking","","","","","","","","",""
"13","NARO","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-25 15:40:24","","2017-11-25 15:49:31","2017-11-25","15:49:31","2017","11","15","Freyja,Thelma","15.00","","600x600","","All Occurrence","Freyja","Toe sucking","","","","","","","","",""
"13","NARO","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-25 15:40:24","","2017-11-25 15:50:00","2017-11-25","15:50:00","2017","11","15","Freyja,Thelma","15.00","","600x600","","All Occurrence","Freyja","Toe sucking","","","","","","","","",""
"13","NARO","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-25 15:40:24","","2017-11-25 15:50:31","2017-11-25","15:50:31","2017","11","15","Freyja,Thelma","15.00","","600x600","","All Occurrence","Freyja","Toe sucking","","","","","","","","",""
"13","NARO","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-25 15:40:24","","2017-11-25 15:50:59","2017-11-25","15:50:59","2017","11","15","Freyja,Thelma","15.00","","600x600","","All Occurrence","Freyja","Toe sucking","","","","","","","","",""
"13","NARO","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-25 15:40:24","","2017-11-25 15:51:32","2017-11-25","15:51:32","2017","11","15","Freyja,Thelma","15.00","","600x600","","All Occurrence","Freyja","Toe sucking","","","","","","","","",""
"13","NARO","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-25 15:40:24","","2017-11-25 15:51:59","2017-11-25","15:51:59","2017","11","15","Freyja,Thelma","15.00","","600x600","","All Occurrence","Freyja","Toe sucking","","","","","","","","",""
"13","NARO","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-25 15:40:24","","2017-11-25 15:52:30","2017-11-25","15:52:30","2017","11","15","Freyja,Thelma","15.00","","600x600","","All Occurrence","Freyja","Toe sucking","","","","","","","","",""
"13","NARO","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-25 15:40:24","","2017-11-25 15:52:59","2017-11-25","15:52:59","2017","11","15","Freyja,Thelma","15.00","","600x600","","All Occurrence","Freyja","Toe sucking","","","","","","","","",""
"13","NARO","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-25 15:40:24","","2017-11-25 15:53:30","2017-11-25","15:53:30","2017","11","15","Freyja,Thelma","15.00","","600x600","","All Occurrence","Freyja","Toe sucking","","","","","","","","",""
"13","NARO","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-25 15:40:24","","2017-11-25 15:41:29","2017-11-25","15:41:29","2017","11","15","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","1","","","At rest","Out of view","","","",""
"13","NARO","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-25 15:40:24","","2017-11-25 15:41:29","2017-11-25","15:41:29","2017","11","15","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","1","Active","Swimming","","","","","",""
"13","NARO","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-25 15:40:24","","2017-11-25 15:42:29","2017-11-25","15:42:29","2017","11","15","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","2","","","At rest","Out of view","","","",""
"13","NARO","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-25 15:40:24","","2017-11-25 15:42:29","2017-11-25","15:42:29","2017","11","15","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","2","Active","Swimming","","","","","",""
"13","NARO","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-25 15:40:24","","2017-11-25 15:43:29","2017-11-25","15:43:29","2017","11","15","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","3","","","At rest","Out of view","","","",""
"13","NARO","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-25 15:40:24","","2017-11-25 15:43:29","2017-11-25","15:43:29","2017","11","15","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","3","Active","Swimming","","","","","",""
"13","NARO","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-25 15:40:24","","2017-11-25 15:44:29","2017-11-25","15:44:29","2017","11","15","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","4","","","At rest","Out of view","","","",""
"13","NARO","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-25 15:40:24","","2017-11-25 15:44:29","2017-11-25","15:44:29","2017","11","15","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","4","Active","Swimming","","","","","",""
"13","NARO","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-25 15:40:24","","2017-11-25 15:45:29","2017-11-25","15:45:29","2017","11","15","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","5","","","At rest","Out of view","","","",""
"13","NARO","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-25 15:40:24","","2017-11-25 15:45:29","2017-11-25","15:45:29","2017","11","15","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","5","Active","Swimming","","","","","",""
"13","NARO","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-25 15:40:24","","2017-11-25 15:46:29","2017-11-25","15:46:29","2017","11","15","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","6","Active","Swimming","","","","","",""
"13","NARO","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-25 15:40:24","","2017-11-25 15:46:29","2017-11-25","15:46:29","2017","11","15","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","6","Active","Swimming","","","","","",""
"13","NARO","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-25 15:40:24","","2017-11-25 15:47:29","2017-11-25","15:47:29","2017","11","15","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","7","Active","Swimming","","","","","",""
"13","NARO","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-25 15:40:24","","2017-11-25 15:48:29","2017-11-25","15:48:29","2017","11","15","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","8","","","At rest","Other","","","",""
"13","NARO","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-25 15:40:24","","2017-11-25 15:48:29","2017-11-25","15:48:29","2017","11","15","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","8","Active","Swimming","","","","","",""
"13","NARO","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-25 15:40:24","","2017-11-25 15:49:29","2017-11-25","15:49:29","2017","11","15","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","9","","","At rest","Other","","","",""
"13","NARO","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-25 15:40:24","","2017-11-25 15:49:29","2017-11-25","15:49:29","2017","11","15","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","9","Active","Swimming","","","","","",""
"13","NARO","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-25 15:40:24","","2017-11-25 15:50:29","2017-11-25","15:50:29","2017","11","15","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","10","","","At rest","Other","","","",""
"13","NARO","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-25 15:40:24","","2017-11-25 15:50:29","2017-11-25","15:50:29","2017","11","15","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","10","Active","Swimming","","","","","",""
"13","NARO","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-25 15:40:24","","2017-11-25 15:51:29","2017-11-25","15:51:29","2017","11","15","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","11","","","At rest","Other","","","",""
"13","NARO","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-25 15:40:24","","2017-11-25 15:51:29","2017-11-25","15:51:29","2017","11","15","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","11","Active","Swimming","","","","","",""
"13","NARO","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-25 15:40:24","","2017-11-25 15:52:29","2017-11-25","15:52:29","2017","11","15","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","12","","","At rest","Other","","","",""
"13","NARO","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-25 15:40:24","","2017-11-25 15:52:29","2017-11-25","15:52:29","2017","11","15","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","12","Active","Swimming","","","","","",""
"13","NARO","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-25 15:40:24","","2017-11-25 15:53:29","2017-11-25","15:53:29","2017","11","15","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","13","","","At rest","Other","","","",""
"13","NARO","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-25 15:40:24","","2017-11-25 15:53:29","2017-11-25","15:53:29","2017","11","15","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","13","Active","Swimming","","","","","",""
"13","NARO","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-25 15:40:24","","2017-11-25 15:54:29","2017-11-25","15:54:29","2017","11","15","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","14","Active","Investigating","","","","","",""
"13","NARO","Arlisa Homan","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-25 15:40:24","","2017-11-25 15:54:29","2017-11-25","15:54:29","2017","11","15","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","14","Active","Swimming","","","","","",""
"15","NARO","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-26 11:44:24","","2017-11-26 11:45:06","2017-11-26","11:45:06","2017","11","11","Freyja,Thelma","15.00","","600x600","","All Occurrence","Freyja","Toe sucking","","","","","","","","",""
"15","NARO","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-26 11:44:24","","2017-11-26 11:45:38","2017-11-26","11:45:38","2017","11","11","Freyja,Thelma","15.00","","600x600","","All Occurrence","Freyja","Toe sucking","","","","","","","","",""
"15","NARO","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-26 11:44:24","","2017-11-26 11:46:01","2017-11-26","11:46:01","2017","11","11","Freyja,Thelma","15.00","","600x600","","All Occurrence","Freyja","Toe sucking","","","","","","","","",""
"15","NARO","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-26 11:44:24","","2017-11-26 11:46:35","2017-11-26","11:46:35","2017","11","11","Freyja,Thelma","15.00","","600x600","","All Occurrence","Freyja","Toe sucking","","","","","","","","",""
"15","NARO","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-26 11:44:24","","2017-11-26 11:47:00","2017-11-26","11:47:00","2017","11","11","Freyja,Thelma","15.00","","600x600","","All Occurrence","Freyja","Toe sucking","","","","","","","","",""
"15","NARO","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-26 11:44:24","","2017-11-26 11:47:35","2017-11-26","11:47:35","2017","11","11","Freyja,Thelma","15.00","","600x600","","All Occurrence","Freyja","Toe sucking","","","","","","","","",""
"15","NARO","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-26 11:44:24","","2017-11-26 11:48:09","2017-11-26","11:48:09","2017","11","11","Freyja,Thelma","15.00","","600x600","","All Occurrence","Freyja","Toe sucking","","","","","","","","",""
"15","NARO","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-26 11:44:24","","2017-11-26 11:54:15","2017-11-26","11:54:15","2017","11","11","Freyja,Thelma","15.00","","600x600","","All Occurrence","Freyja","Toe sucking","","","","","","","","",""
"15","NARO","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-26 11:44:24","","2017-11-26 11:54:45","2017-11-26","11:54:45","2017","11","11","Freyja,Thelma","15.00","","600x600","","All Occurrence","Freyja","Toe sucking","","","","","","","","",""
"15","NARO","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-26 11:44:24","","2017-11-26 11:55:46","2017-11-26","11:55:46","2017","11","11","Freyja,Thelma","15.00","","600x600","","All Occurrence","Freyja","Toe sucking","","","","","","","","",""
"15","NARO","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-26 11:44:24","","2017-11-26 11:56:07","2017-11-26","11:56:07","2017","11","11","Freyja,Thelma","15.00","","600x600","","All Occurrence","Freyja","Toe sucking","","","","","","","","",""
"15","NARO","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-26 11:44:24","","2017-11-26 11:56:10","2017-11-26","11:56:10","2017","11","11","Freyja,Thelma","15.00","","600x600","","All Occurrence","Freyja","Toe sucking","","","","","","","","",""
"15","NARO","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-26 11:44:24","","2017-11-26 11:56:50","2017-11-26","11:56:50","2017","11","11","Freyja,Thelma","15.00","","600x600","","All Occurrence","Freyja","Toe sucking","","","","","","","","",""
"15","NARO","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-26 11:44:24","","2017-11-26 11:57:18","2017-11-26","11:57:18","2017","11","11","Freyja,Thelma","15.00","","600x600","","All Occurrence","Freyja","Toe sucking","","","","","","","","",""
"15","NARO","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-26 11:44:24","","2017-11-26 11:57:49","2017-11-26","11:57:49","2017","11","11","Freyja,Thelma","15.00","","600x600","","All Occurrence","Freyja","Toe sucking","","","","","","","","",""
"15","NARO","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-26 11:44:24","","2017-11-26 11:58:17","2017-11-26","11:58:17","2017","11","11","Freyja,Thelma","15.00","","600x600","","All Occurrence","Freyja","Toe sucking","","","","","","","","",""
"15","NARO","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-26 11:44:24","","2017-11-26 11:45:33","2017-11-26","11:45:33","2017","11","11","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","1","","","At rest","Resting","","","",""
"15","NARO","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-26 11:44:24","","2017-11-26 11:45:33","2017-11-26","11:45:33","2017","11","11","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","1","Active","Swimming","","","","","",""
"15","NARO","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-26 11:44:24","","2017-11-26 11:46:33","2017-11-26","11:46:33","2017","11","11","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","2","Active","Swimming","","","","","",""
"15","NARO","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-26 11:44:24","","2017-11-26 11:47:33","2017-11-26","11:47:33","2017","11","11","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","3","","","At rest","Resting","","","",""
"15","NARO","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-26 11:44:24","","2017-11-26 11:47:33","2017-11-26","11:47:33","2017","11","11","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","3","Active","Swimming","","","","","",""
"15","NARO","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-26 11:44:24","","2017-11-26 11:48:33","2017-11-26","11:48:33","2017","11","11","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","4","","","","","","Social","Grooming conspecific",""
"15","NARO","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-26 11:44:24","","2017-11-26 11:48:33","2017-11-26","11:48:33","2017","11","11","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","4","Active","Swimming","","","","","",""
"15","NARO","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-26 11:44:24","","2017-11-26 11:49:33","2017-11-26","11:49:33","2017","11","11","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","5","Active","Swimming","","","","","",""
"15","NARO","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-26 11:44:24","","2017-11-26 11:49:33","2017-11-26","11:49:33","2017","11","11","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","5","Active","Swimming","","","","","",""
"15","NARO","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-26 11:44:24","","2017-11-26 11:50:33","2017-11-26","11:50:33","2017","11","11","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","6","Active","Swimming","","","","","",""
"15","NARO","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-26 11:44:24","","2017-11-26 11:50:33","2017-11-26","11:50:33","2017","11","11","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","6","Active","Swimming","","","","","",""
"15","NARO","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-26 11:44:24","","2017-11-26 11:51:33","2017-11-26","11:51:33","2017","11","11","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","7","Active","Swimming","","","","","",""
"15","NARO","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-26 11:44:24","","2017-11-26 11:51:33","2017-11-26","11:51:33","2017","11","11","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","7","Active","Swimming","","","","","",""
"15","NARO","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-26 11:44:24","","2017-11-26 11:52:33","2017-11-26","11:52:33","2017","11","11","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","8","Active","Swimming","","","","","",""
"15","NARO","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-26 11:44:24","","2017-11-26 11:52:33","2017-11-26","11:52:33","2017","11","11","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","8","Active","Swimming","","","","","",""
"15","NARO","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-26 11:44:24","","2017-11-26 11:53:33","2017-11-26","11:53:33","2017","11","11","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","9","Active","Swimming","","","","","",""
"15","NARO","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-26 11:44:24","","2017-11-26 11:53:33","2017-11-26","11:53:33","2017","11","11","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","9","Active","Swimming","","","","","",""
"15","NARO","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-26 11:44:24","","2017-11-26 11:54:33","2017-11-26","11:54:33","2017","11","11","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","10","Active","Swimming","","","","","",""
"15","NARO","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-26 11:44:24","","2017-11-26 11:55:33","2017-11-26","11:55:33","2017","11","11","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","11","Active","Swimming","","","","","",""
"15","NARO","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-26 11:44:24","","2017-11-26 11:56:33","2017-11-26","11:56:33","2017","11","11","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","12","Active","Swimming","","","","","",""
"15","NARO","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-26 11:44:24","","2017-11-26 11:56:33","2017-11-26","11:56:33","2017","11","11","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","12","Active","Swimming","","","","","",""
"15","NARO","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-26 11:44:24","","","","","","","","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","13","","","","","","","",""
"15","NARO","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-26 11:44:24","","","","","","","","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","13","","","","","","","",""
"15","NARO","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-26 11:44:24","","2017-11-26 11:58:33","2017-11-26","11:58:33","2017","11","11","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","14","","","","","","Social","Grooming conspecific",""
"15","NARO","Liz Jones","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-11-26 11:44:24","","2017-11-26 11:58:33","2017-11-26","11:58:33","2017","11","11","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","14","Active","Swimming","","","","","",""
"18","NARO","Liz Jones","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-11-28 15:29:01","","2017-11-28 15:40:20","2017-11-28","15:40:20","2017","11","15","Freyja,Thelma","15.00","","600x600","","All Occurrence","Freyja","Toe sucking","","","","","","","","",""
"18","NARO","Liz Jones","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-11-28 15:29:01","","2017-11-28 15:41:37","2017-11-28","15:41:37","2017","11","15","Freyja,Thelma","15.00","","600x600","","All Occurrence","Freyja","Toe sucking","","","","","","","","",""
"18","NARO","Liz Jones","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-11-28 15:29:01","","2017-11-28 15:41:37","2017-11-28","15:41:37","2017","11","15","Freyja,Thelma","15.00","","600x600","","All Occurrence","Freyja","Toe sucking","","","","","","","","",""
"18","NARO","Liz Jones","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-11-28 15:29:01","","2017-11-28 15:41:38","2017-11-28","15:41:38","2017","11","15","Freyja,Thelma","15.00","","600x600","","All Occurrence","Freyja","Toe sucking","","","","","","","","",""
"18","NARO","Liz Jones","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-11-28 15:29:01","","2017-11-28 15:41:39","2017-11-28","15:41:39","2017","11","15","Freyja,Thelma","15.00","","600x600","","All Occurrence","Freyja","Toe sucking","","","","","","","","",""
"18","NARO","Liz Jones","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-11-28 15:29:01","","2017-11-28 15:43:18","2017-11-28","15:43:18","2017","11","15","Freyja,Thelma","15.00","","600x600","","All Occurrence","Freyja","Toe sucking","","","","","","","","",""
"18","NARO","Liz Jones","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-11-28 15:29:01","","2017-11-28 15:43:40","2017-11-28","15:43:40","2017","11","15","Freyja,Thelma","15.00","","600x600","","All Occurrence","Freyja","Toe sucking","","","","","","","","",""
"18","NARO","Liz Jones","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-11-28 15:29:01","","2017-11-28 15:43:55","2017-11-28","15:43:55","2017","11","15","Freyja,Thelma","15.00","","600x600","","All Occurrence","Freyja","Toe sucking","","","","","","","","",""
"18","NARO","Liz Jones","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-11-28 15:29:01","","2017-11-28 15:44:01","2017-11-28","15:44:01","2017","11","15","Freyja,Thelma","15.00","","600x600","","All Occurrence","Freyja","Toe sucking","","","","","","","","",""
"18","NARO","Liz Jones","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-11-28 15:29:01","","2017-11-28 15:30:12","2017-11-28","15:30:12","2017","11","15","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","1","","","At rest","Resting","","","",""
"18","NARO","Liz Jones","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-11-28 15:29:01","","2017-11-28 15:30:12","2017-11-28","15:30:12","2017","11","15","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","1","","","At rest","Resting","","","",""
"18","NARO","Liz Jones","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-11-28 15:29:01","","2017-11-28 15:31:13","2017-11-28","15:31:13","2017","11","15","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","2","","","At rest","Resting","","","",""
"18","NARO","Liz Jones","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-11-28 15:29:01","","2017-11-28 15:31:13","2017-11-28","15:31:13","2017","11","15","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","2","","","At rest","Resting","","","",""
"18","NARO","Liz Jones","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-11-28 15:29:01","","2017-11-28 15:32:12","2017-11-28","15:32:12","2017","11","15","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","3","","","At rest","Resting","","","",""
"18","NARO","Liz Jones","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-11-28 15:29:01","","2017-11-28 15:32:12","2017-11-28","15:32:12","2017","11","15","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","3","","","At rest","Resting","","","",""
